,TotalN,TotalP,Sediment,comid,gwlfe_endpoint,huc,huc_level,huc_run,huc_run_level,huc_run_name,huc_run_states,huc_run_areaacres,land_use_source,closest_weather_stations,stream_layer,weather_source
972,0.390417662201738,0.0491437365689043,22.7212151788403,2617088,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
973,0.371098412854742,0.0483301225709994,21.6302241041828,2617090,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
974,0.409149401756791,0.0518843732831142,23.9486805749466,2617094,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
975,0.436621295110529,0.0532028464678666,22.4651524691826,2617096,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
976,0.418110329536732,0.0564181290468452,25.6205096181567,2617102,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
977,0.588575761631423,0.0787549689032924,35.0677999099951,2617104,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
978,0.440891478897048,0.0616378816560208,27.0914134804234,2617106,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
979,0.245635200953609,0.0292041367177064,26.8021025825211,2617124,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
980,0.318592516953553,0.0428966420369226,20.1208608988905,2617508,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
981,0.478815657307724,0.0584642032430198,23.7775973371185,2617518,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
982,0.193315017267359,0.018182985711016,9.8862661992814,2617712,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
983,0.642229660367101,0.0862243639577736,37.5541299213858,2617714,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
984,0.554481975526014,0.0450536495366257,27.6018810966263,24943765,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
985,0.497087294119276,0.0341659326012995,15.5553854313753,24943777,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
986,0.41600657858972,0.0317069266507165,22.2941509803696,24943779,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
987,1.20645283925489,0.102703526971731,35.5836196888125,2615134,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
988,0.610120897787668,0.0497555979771815,22.6056979615652,2615136,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
989,0.667990187881724,0.0567249754948379,27.2923508864128,2615138,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
990,0.911776969074495,0.0751799001735788,31.7946911912061,2615140,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
991,0.744393067394058,0.0648094992700431,119.824364008094,2615144,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
992,1.49119124104944,0.14911720505188,75.0141030633164,2615146,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
993,0.529247092955156,0.0344482969771206,16.6672206136965,2615148,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
994,1.10810597848623,0.105734343710656,34.1572808070262,2615150,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
995,0.505210709264244,0.0446072330586783,18.9955956285899,2615152,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
996,0.651276979001448,0.0548760093895378,23.5529616235415,2615154,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
997,0.625859051350867,0.052391365474019,27.1524451800557,2615156,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
998,0.549760199053624,0.0508300968240479,20.0759911266096,2615158,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
999,0.550315234011993,0.0461324060614578,21.3703067297853,2615160,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1000,0.57900598540266,0.0485311087296889,24.828373437019,2615162,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1001,0.848838841283444,0.0732516776640432,83.8197269879683,2615164,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1002,0.59392569429322,0.0494445487402299,29.107253201186,2615166,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1003,0.761929731609042,0.0663122215853635,29.9614395032208,2615168,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1004,0.810424282976798,0.066810177895734,27.628385838532,2615170,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1005,0.0704217142199368,0.00641038264232309,12.2207656763459,2615172,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1006,0.0807868681425095,0.00866314373278157,19.4662285924139,2615174,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1007,0.0712206312637537,0.00674564867481955,13.6032416765475,2615176,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1008,0.585527388645156,0.0461715347953392,22.9769245881765,2615178,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1009,0.58472857997793,0.0484123187509701,28.7247963440211,2615180,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1010,0.49957478944139,0.0390745727919415,24.9768572478817,2615182,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1011,0.551742078760898,0.0448034833740365,27.502152244497,2615186,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1012,0.100783011764717,0.0104632316844703,15.2019972723564,2615188,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1013,0.56708916872344,0.0515131373365643,28.7742736552679,2615190,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1014,0.162908849541793,0.0157650376229649,17.1129340281046,2615192,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1015,0.147419701129236,0.0141996739064686,18.8974434180191,2615194,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1016,0.260594785476469,0.0215419604350501,20.4017196302975,2615196,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1017,0.0732339851106008,0.00583467663221056,10.561214783126,2615198,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1018,0.159086163849848,0.0131007674053017,16.5069353438468,2615200,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1019,0.149187897965023,0.012021116571797,19.1454226569912,2615202,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1020,0.507999472563174,0.0461058526447767,18.9693158123617,2615296,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1021,0.0728036664678932,0.00678442505072667,13.7268319860458,2615300,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1022,0.730704138454483,0.0580157079138677,25.9239160652993,2615302,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1023,0.576973563394342,0.0451767151896829,23.804639098019,2615306,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1024,0.150242312128079,0.0144101839053131,17.6523548565019,2615308,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1025,0.153018765843597,0.0120768500653974,16.9351674328374,2615310,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1026,0.117495725724512,0.00981705818098409,16.5206196756037,2615312,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1027,0.544467395989514,0.0397612560476038,14.7739721412856,2615336,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1028,1.21552476482075,0.105768537447563,35.0630971686093,2615338,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1029,0.283274522536153,0.0330280422127062,24.4258339351835,2615340,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1030,0.771609888417889,0.0329322477884081,10.1766505512465,2615342,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1031,0.758493610695434,0.0705488200646659,133.441783703286,2615346,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1032,1.3720661378087,0.137000742868572,87.9505072115421,2615348,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1033,0.0801091478837779,0.00683275984119622,12.0559540832295,2615350,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1034,1.35610274639161,0.171355604225652,63.8397166570152,2615352,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1035,0.0792619686837114,0.00835233325304477,18.0767930001139,2615354,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1036,0.271216236543994,0.0310787028680962,25.5840811722355,2615356,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1037,0.063342108621684,0.00566218900236181,10.7829305517499,2615358,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1038,0.240580154147276,0.0227400495127857,22.4106807373464,2615360,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1039,0.542216645505936,0.0346060308108317,16.1361255534252,2617048,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1040,0.619565811911463,0.0432650490521111,15.8886304735032,2617060,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1041,0.375984701274294,0.0298085492629639,19.3256051635593,2617092,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1042,0.403962893295256,0.0310929063309885,23.826894605452,2617100,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1043,0.55302334229767,0.044939278173112,27.5591055127276,2617108,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1044,0.546338307044556,0.0443798635890511,27.2974374606608,2617120,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1045,0.143009705237965,0.0137978737945289,18.7531702491282,2617166,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1046,0.503248806727851,0.0400416858554037,27.3757257836285,2617168,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1047,0.387962736800968,0.0316617357248511,24.7845751997697,2617174,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1048,0.11009412632442,0.00924441319372824,16.7244515455631,2617176,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1049,0.371409401674935,0.0303305077806316,24.4000473503089,2617182,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1050,0.51447814957579,0.0415200131085835,27.0720159046448,2617536,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1051,0.114739110993533,0.00953080814120662,16.4892884002202,2617550,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1052,0.371308666784188,0.0301707192026462,24.3355484301443,2617552,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1053,0.561527107941902,0.0384968498267523,18.4659345913454,2617746,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1054,0.554589331470617,0.0452486681474022,27.6613936054165,932040138,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1055,0.5755189742766,0.0471558968325137,28.230260645649,932040321,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1056,0.557967176548693,0.045518493423841,27.7846412508255,932040322,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1057,0.455262035668768,0.0319347148159622,25.8717539578626,2615132,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1058,0.688201054742645,0.0539266886013853,31.7088297921467,2615294,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1059,0.233819349261382,0.0180638547844134,29.2188026424489,2615344,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1060,0.377918288383792,0.0269527856405433,25.3161573877317,2617012,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1061,0.45007567393513,0.0370315100695454,29.1726836260076,2617014,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1062,0.499268534017488,0.0406166824682132,29.7869145609369,2617018,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1063,0.545258921517868,0.0442810229846506,30.4155009202468,2617030,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1064,0.077135989604434,0.0110494934875112,26.5348005690918,2617044,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1065,0.119790445801478,0.0242671093127276,37.0925541097187,2617056,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1066,0.138456012035342,0.0268928922827798,31.7949931226355,2617058,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1067,0.401561034683448,0.0242814993651503,27.2205946092189,2617072,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1068,0.407342384000577,0.0304661994181737,31.1765954621727,2617076,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1069,0.379876894135857,0.0264376048097022,30.5938161035921,2617078,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1070,0.260440857592749,0.0292160642871093,50.3941969717506,2617098,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1071,0.56718356083971,0.0429526980369927,28.3326710203572,2617110,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1072,1.24335466846186,0.124537326287374,40.8618914831448,2617112,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1073,0.539925393783347,0.0548247282825579,32.8850502594145,2617114,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1074,1.13649914389173,0.0968294262889502,51.8272416117909,2617116,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1075,1.16811012969625,0.104057461756312,59.1706697914058,2617118,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1076,0.946279273324882,0.0837985162716577,51.8295911076034,2617122,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1077,0.724925508630097,0.0561949314074766,48.5831460084031,2617128,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1078,0.694360384144227,0.0594777077543953,40.6950686224858,2617130,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1079,0.89317968412486,0.062617531940193,52.1927658331505,2617136,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1080,0.77043163766816,0.0646365585097957,54.6941057031927,2617138,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1081,0.859527267882885,0.0806783335175387,43.38509292863,2617140,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1082,0.513145742816858,0.0446957012305278,56.8491547639737,2617142,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1083,0.626512928492154,0.0534988419399031,32.8103340125727,2617158,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1084,0.583544427041274,0.0447179864077571,27.4251219463317,2617474,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1085,0.449966310133632,0.0369276175221568,29.1309417010684,2617482,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1086,,,,2617490,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1087,,,,2617492,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1088,,,,2617494,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1089,0.138025468309399,0.0265713038083522,31.5620887047873,2617496,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1090,0.119453579143233,0.0241258731079455,36.9594104738004,2617504,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1091,,,,2617506,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1092,0.379500345720905,0.0263038426809839,30.5137267555974,2617510,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1093,,,,2617512,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1094,0.260459274829957,0.0292081273607576,50.3929027173456,2617514,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1095,,,,2617516,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1096,0.53943475142987,0.0543333574895284,32.7349422312143,2617520,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1097,,,,2617522,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1098,,,,2617524,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1099,,,,2617526,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1100,0.944916370518322,0.0836392471930042,51.7675521477333,2617528,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1101,0.513545925079266,0.0445812513080393,58.1156610817166,2617530,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1102,,,,2617532,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1103,0.69401470049099,0.059448053830538,40.6792505344531,2617534,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1104,,,,2617538,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1105,0.626025164283741,0.0525687582242291,32.5329302060006,2617540,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1106,,,,2617554,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
