huc12,huc12_name,centroid_xy,comid,nord,to_huc12,outlet_comid,from_huc12s,inlet_comids,outlet_comids,huc10,huc08,in_drb,catchment_hectares,tn_load,tp_load,tss_load,tn_load_ps,tp_load_ps,tn_load_avoid,tp_load_avoid,tss_load_avoid,tn_load_xsnps,tp_load_xsnps,tss_load_xsnps,tn_load_red1,tp_load_red1,tss_load_red1,tn_load_red2,tp_load_red2,tss_load_red2,tn_load_red3,tp_load_red3,tss_load_red3,tn_load_rem1,tp_load_rem1,tss_load_rem1,tn_load_rem2,tp_load_rem2,tss_load_rem2,tn_load_rem3,tp_load_rem3,tss_load_rem3
020403010608,Bass River,[-74.42934808  39.62791371],9451555,107067,020403010610,9451555,,,[9451555 9455575],0204030106,02040301,False,5682.2576,9079.9797966133,668.9636146934813,989286.5215769676,0.0,0.0,0.0,0.0,0.0,-87916.1574353867,-1092.5362413065186,-4259983.049303032,0.0,0.0,0.0,0.0,0.0,0.0,0.043687191799879344,0.006691783800008899,3.8625432485976035,-87916.1574353867,-1092.5362413065186,-4259983.049303032,-87916.1574353867,-1092.5362413065186,-4259983.049303032,-87916.20112257851,-1092.5429330903187,-4259986.911846281
020403010609,Nacote Creek,[-74.52491071  39.50243663],9455679,107091,020403010610,9455679,,,[9455679],0204030106,02040301,False,7754.723300000001,39646.08774787199,1765.9144620617462,2388707.468471037,0.0,0.0,0.0,0.0,0.0,-92727.038983128,-638.0497609382539,-4775105.916068963,0.0,0.0,0.0,0.0,0.0,0.0,2.5817766128001267,0.4266474690000335,234.58648217740054,-92727.038983128,-638.0497609382539,-4775105.916068963,-92727.038983128,-638.0497609382539,-4775105.916068963,-92729.62075974082,-638.4764084072539,-4775340.502551139
020403010610,Lower Mullica River,[-74.47801844  39.57353345],9455643,106890,020403010705,9455643,"['020403010505' '020403010606' '020403010607' '020403010608'
 '020403010609']",[9450727 9468667 9455563 9451555 9455679],[9455643 9452875 9454809],0204030106,02040301,False,10225.9571,21267.80852458393,1534.8216055057121,2854482.3315851255,0.0,0.0,0.0,0.0,0.0,-153289.27917241608,-1635.2250954942879,-6592256.837394875,0.0,0.0,0.0,0.0,0.0,0.0,0.07204636389885444,0.01060745859997736,5.984009175092524,-153289.27917241608,-1635.2250954942879,-6592256.837394875,-153289.27917241608,-1635.2250954942879,-6592256.837394875,-153289.35121877998,-1635.2357029528878,-6592262.821404049
020403010701,Mill Creek-Manahawkin Bay,[-74.25624657  39.71174265],9455163,121601,020403010703,9455163,,,[9455163 9455193],0204030107,02040301,False,7966.2326,42274.996721795396,5537.101839723752,14972740.505355814,0.0,0.0,0.0,0.0,0.0,-93708.5937602046,3067.5697337237525,7613534.829475815,0.0,0.0,0.0,0.0,0.0,0.0,20.0362517811999,3.3262221347998313,1676.4923334205341,-93708.5937602046,3067.5697337237525,7613534.829475815,-93708.5937602046,3067.5697337237525,7613534.829475815,-93728.6300119858,3064.243511588953,7611858.337142395
020403010702,Westecunk Creek,[-74.33826158  39.67562871],9455285,121480,020403010703,9455285,,,[9455285 9449125],0204030107,02040301,False,6538.6463,14828.281606745702,1102.6772411231882,1575364.7178038305,0.0,0.0,0.0,0.0,0.0,-96786.4107342543,-924.3031118768118,-4465036.73413617,0.0,0.0,0.0,0.0,0.0,0.0,0.16607705389959904,0.025969509200028718,15.513740639482421,-96786.4107342543,-924.3031118768118,-4465036.73413617,-96786.4107342543,-924.3031118768118,-4465036.73413617,-96786.5768113082,-924.3290813860118,-4465052.247876809
020403010703,Cedar Run-Manhawkin Bay,[-74.25654034  39.64879968],9455269,119193,020403010704,9455269,['020403010701' '020403010702'],[9455163 9455285],[9455269 9455249 9455209 9455229 9448849 9448195 9454571 9448335 9448273],0204030107,02040301,False,4166.8477,22464.044820708994,4122.240237532765,7101472.716808639,0.0,0.0,0.0,0.0,0.0,-48664.04541829101,2830.517450532764,3252138.8115486386,0.0,0.0,0.0,0.0,0.0,0.0,0.8161413217007265,0.13131416739967072,55.15921528842592,-48664.04541829101,2830.517450532764,3252138.8115486386,-48664.04541829101,2830.517450532764,3252138.8115486386,-48664.86155961271,2830.3861363653646,3252083.65233335
020403010704,Tuckerton Creek-Little Egg Harbor,[-74.31744593  39.59041988],9455445,121131,020403010705,9455445,['020403010703'],[9455269],"[9455445 9455337 9449971 9455383 9449545 9449785 9451235 9449527 9449943
 9455307 9455295 9455293 9454811 9449587 9449549 9450141 9450945]",0204030107,02040301,False,6821.2994,38605.28152632696,9928.281261279953,21892960.753234196,0.0,0.0,0.0,0.0,0.0,-77834.29923167305,7813.678447279954,15591444.367514195,0.0,0.0,0.0,0.0,0.0,0.0,2.920280138001013,0.4790820662009958,230.5156150118812,-77834.29923167305,7813.678447279954,15591444.367514195,-77834.29923167305,7813.678447279954,15591444.367514195,-77837.21951181105,7813.199365213753,15591213.851899184
020403010705,Great Bay,[-74.37672851  39.49459388],9452077,106911,020403010800,9452077,['020403010610' '020403010704'],[9455643 9455445],"[9452077 9455653 9455667 9451951 9455463 9455465 9455573 9455687 9452653
 9454799 9455557 9455697 9452935]",0204030107,02040301,False,5112.6438,56030.64683020931,5770.1852811296185,19154966.03451704,0.0,0.0,0.0,0.0,0.0,-31242.182835790685,4185.2657031296185,14431905.69207704,0.0,0.0,0.0,0.0,0.0,0.0,0.12132338360789596,0.01930147100082369,10.219835382642486,-31242.182835790685,4185.2657031296185,14431905.69207704,-31242.182835790685,4185.2657031296185,14431905.69207704,-31242.30415917429,4185.246401658617,14431895.472241659
020403020101,Fourmile Branch-Great Egg Harbor River,[-74.9624772   39.74177149],9434037,114592,020403020106,9434037,,,[9434037 9434039],0204030201,02040302,False,8056.9237,40081.49536318436,1858.1308922733367,3797913.0060970644,0.0,0.0,0.0,0.0,0.0,-97450.19219581565,-639.5154547266632,-3645073.107962935,0.0,0.0,0.0,0.0,0.0,0.0,9.29188682880072,1.5240976422001191,842.2328044062197,-97450.19219581565,-639.5154547266632,-3645073.107962935,-97450.19219581565,-639.5154547266632,-3645073.107962935,-97459.48408264444,-641.0395523688633,-3645915.3407673417
020403020102,Upper Hospitality Branch,[-74.98369189  39.64498347],9433625,114653,020403020104,9433625,,,[9433625],0204030201,02040302,False,3717.7146,38692.18958287854,1225.2060954551903,1172709.7079172689,0.0,0.0,0.0,0.0,0.0,-24769.19863912146,72.71456945519039,-2261715.039562731,0.0,0.0,0.0,0.0,0.0,0.0,1.9481103306025034,0.6204250125999993,146.5017607384243,-24769.19863912146,72.71456945519039,-2261715.039562731,-24769.19863912146,72.71456945519039,-2261715.039562731,-24771.146749452062,72.0941444425904,-2261861.5413234695
020403020103,Collings Lake-Hospitality Branch,[-74.9446248  39.5667273],9434205,114627,020403020104,9434205,,,[9434205],0204030201,02040302,False,4567.0875,39149.860602671804,1197.7521468118164,826527.6783034777,0.0,0.0,0.0,0.0,0.0,-38810.3230223282,-218.04497818818368,-3392547.754196522,0.0,0.0,0.0,0.0,0.0,0.0,0.46926343330073905,0.1814049910000355,31.052671147773253,-38810.3230223282,-218.04497818818368,-3392547.754196522,-38810.3230223282,-218.04497818818368,-3392547.754196522,-38810.7922857615,-218.2263831791837,-3392578.80686767
020403020104,Lower Hospitality Branch,[-74.91401849  39.58749647],26814103,114576,020403020106,26814103,['020403020102' '020403020103'],[9433625 9434205],[ 26814103 166178382],0204030201,02040302,False,5830.313,21496.098034001985,825.9572494123285,686976.7106149481,0.0,0.0,0.0,0.0,0.0,-78027.34487599801,-981.4397805876715,-4699066.438785052,0.0,0.0,0.0,0.0,0.0,0.0,0.34561079580040754,0.09078959619995841,23.323802079886036,-78027.34487599801,-981.4397805876715,-4699066.438785052,-78027.34487599801,-981.4397805876715,-4699066.438785052,-78027.69048679381,-981.5305701838715,-4699089.762587132
020403020105,Penny Pot Stream,[-74.83755253  39.62404492],9434077,114578,020403020106,9434077,,,[9434077],0204030201,02040302,False,3181.4887,28483.43188413035,869.537867103776,741502.9575451247,0.0,0.0,0.0,0.0,0.0,-25824.580224869653,-116.72362989622407,-2197556.303514875,0.09510129950012924,0.021658750999989707,7.294864995987155,0.09510129950012924,0.021658750999989707,7.294864995987155,0.8210591606002708,0.14519235700001332,73.41501117361986,-25824.675326169152,-116.74528864722406,-2197563.5983798713,-25824.675326169152,-116.74528864722406,-2197563.5983798713,-25825.401284030253,-116.86882225322408,-2197629.718526049
020403020106,Squankum Branch-Great Egg Harbor River,[-74.91365657  39.65080816],9433653,114577,020403020108,9433653,['020403020101' '020403020104' '020403020105'],[ 9434037 26814103  9434077],[9433653],0204030201,02040302,False,7125.7277,45482.97309008231,1317.719292003484,1473508.3783877417,0.0,0.0,0.0,0.0,0.0,-76153.1987489177,-891.256294996516,-5109238.870872257,0.0,0.0,0.0,0.0,0.0,0.0,1.3315196278019528,0.26019522180002497,110.76196039679417,-76153.1987489177,-891.256294996516,-5109238.870872257,-76153.1987489177,-891.256294996516,-5109238.870872257,-76154.5302685455,-891.516490218316,-5109349.632832654
020403020107,Deep Run,[-74.86650874  39.51862223],9433773,114696,020403020108,9433773,,,[9433773],0204030201,02040302,False,5231.6706,30083.186457425447,682.8344052863044,567587.0066637374,0.0,0.0,0.0,0.0,0.0,-59221.43068457456,-938.9834807136955,-4265430.293616262,0.0,0.0,0.0,0.0,0.0,0.0,0.3824763961982214,0.0661380974000203,34.3487382040048,-59221.43068457456,-938.9834807136955,-4265430.293616262,-59221.43068457456,-938.9834807136955,-4265430.293616262,-59221.813160970756,-939.0496188110953,-4265464.642354467
020403020108,Indian Branch-Great Egg Harbor River,[-74.78587965  39.56992724],9433771,114555,020403020201,9433771,['020403020106' '020403020107'],[9433653 9433773],[9433771],0204030201,02040302,False,7460.1321,39020.21437991279,1260.902006916634,1690537.604405863,0.0,0.0,0.0,0.0,0.0,-88324.2405670872,-1051.7389440833658,-5201132.429574136,0.0,0.0,0.0,0.0,0.0,0.0,0.21178437459979804,0.03576228080000643,18.923760085242975,-88324.2405670872,-1051.7389440833658,-5201132.429574136,-88324.2405670872,-1051.7389440833658,-5201132.429574136,-88324.4523514618,-1051.774706364166,-5201151.353334221
020403020201,Makepeace Stream-Great Egg Harbor River,[-74.7553535   39.51204581],9436783,114546,020403020202,9436783,['020403020108'],[9433771],[9436783],0204030202,02040302,False,7939.7426,19252.79409425766,821.15571543837,988935.1437266469,0.0,0.0,0.0,0.0,0.0,-116278.61208774234,-1640.16449056163,-6345799.070153353,0.0,0.0,0.0,0.0,0.0,0.0,0.14443192531044247,0.02495245480001973,11.888006276591113,-116278.61208774234,-1640.16449056163,-6345799.070153353,-116278.61208774234,-1640.16449056163,-6345799.070153353,-116278.75651966764,-1640.18944301643,-6345810.958159629
020403020202,Babcock Creek-Great Egg Harbor River,[-74.67618331  39.47421873],9436799,114539,020403020204,9436799,['020403020201'],[9436783],[9436799],0204030202,02040302,False,11519.1918,34563.71188106123,1868.1382812660977,3280055.1942529795,0.0,0.0,0.0,0.0,0.0,-162068.89214493879,-1702.8111767339024,-7361374.1905870205,0.0,0.0,0.0,0.0,0.0,0.0,2.9573687659884698,0.4708162264000886,270.3821388565484,-162068.89214493879,-1702.8111767339024,-7361374.1905870205,-162068.89214493879,-1702.8111767339024,-7361374.1905870205,-162071.84951370477,-1703.2819929603024,-7361644.572725877
020403020203,South River North,[-74.80740774  39.45101399],9436801,114532,020403020204,9436801,,,[9436801],0204030202,02040302,False,7818.9376,35185.71076085072,987.602123893876,1013013.1140428467,0.0,0.0,0.0,0.0,0.0,-98283.5540711493,-1436.268532106124,-6210121.440837152,0.0,0.0,0.0,0.0,0.0,0.0,0.20212858139944956,0.034912708399939874,20.172408376689418,-98283.5540711493,-1436.268532106124,-6210121.440837152,-98283.5540711493,-1436.268532106124,-6210121.440837152,-98283.75619973068,-1436.3034448145238,-6210141.613245529
020403020204,Stephen Creek-Great Egg Harbor River,[-74.74641894  39.38794482],9436413,114506,020403020205,9436413,['020403020202' '020403020203'],[9436799 9436801],[9436413 9436829 9436831],0204030202,02040302,False,9167.6438,19755.542133975636,1065.8667743202843,2148020.3011105857,0.0,0.0,0.0,0.0,0.0,-136736.13753202438,-1776.1028036797159,-6321049.041329414,0.0,0.0,0.0,0.0,0.0,0.0,0.15831934729931163,0.02797818019986309,15.158836272259578,-136736.13753202438,-1776.1028036797159,-6321049.041329414,-136736.13753202438,-1776.1028036797159,-6321049.041329414,-136736.29585137166,-1776.1307818599155,-6321064.200165686
020403020205,English Creek-Great Egg Harbor River,[-74.68929024  39.34039422],9436873,114472,020403020408,9436873,['020403020204'],[9436413],[9436873 9436877],0204030202,02040302,False,8358.5091,16737.554949179845,1639.323409893627,6167482.58931684,0.0,0.0,0.0,0.0,0.0,-125942.19538782016,-951.8144111063729,-1554108.1172631592,0.0,0.0,0.0,0.0,0.0,0.0,0.6045787339997872,0.10089506459998798,56.57639352096703,-125942.19538782016,-951.8144111063729,-1554108.1172631592,-125942.19538782016,-951.8144111063729,-1554108.1172631592,-125942.79996655416,-951.9153061709728,-1554164.6936566804
020403020301,Upper Tuckahoe River,[-74.86113264  39.34976721],9436435,120395,020403020302,9436435,,,[9436435],0204030203,02040302,False,7951.373500000001,16139.231231108675,712.7836392229023,602219.8556193686,0.0,0.0,0.0,0.0,0.0,-119590.71441389133,-1752.1421457770978,-6743258.983680631,0.0,0.0,0.0,0.0,0.0,0.0,0.013654321499700472,0.002500937399920744,1.2183845503004704,-119590.71441389133,-1752.1421457770978,-6743258.983680631,-119590.71441389133,-1752.1421457770978,-6743258.983680631,-119590.72806821283,-1752.1446467144976,-6743260.202065181
020403020302,Middle Tuckahoe River,[-74.80294619  39.31115405],9436899,120370,020403020304,9436899,['020403020301'],[9436435],[9436899 9436901],0204030203,02040302,False,7244.9216,20230.39246110069,696.4811437838625,550626.1902994115,0.0,0.0,0.0,0.0,0.0,-103440.41925089931,-1549.4445522161373,-6142232.383780588,0.0,0.0,0.0,0.0,0.0,0.0,0.024020039399713866,0.0042467459999926405,2.024611124405169,-103440.41925089931,-1549.4445522161373,-6142232.383780588,-103440.41925089931,-1549.4445522161373,-6142232.383780588,-103440.4432709387,-1549.4487989621373,-6142234.408391712
020403020303,Lower Tuckahoe River,[-74.7410688  39.2373261],9438957,120362,020403020304,9438957,,,[9438957],0204030203,02040302,False,6697.203100000001,13581.071820633944,706.1266555545907,1088975.383716816,0.0,0.0,0.0,0.0,0.0,-100740.18509636607,-1370.0063054454095,-5097900.8400631845,0.0,0.0,0.0,0.0,0.0,0.0,0.5316255561000389,0.0792455280000226,47.79345598731015,-100740.18509636607,-1370.0063054454095,-5097900.8400631845,-100740.18509636607,-1370.0063054454095,-5097900.8400631845,-100740.71672192216,-1370.0855509734095,-5097948.633519171
020403020304,Cedar Swamp Creek,[-74.69901695  39.28134333],9436881,120357,020403020408,9436881,['020403020302' '020403020303'],[9436899 9438957],[9436881],0204030203,02040302,False,4530.7372000000005,5101.909370274677,405.4654330475374,1192530.9542654776,0.0,0.0,0.0,0.0,0.0,-72237.77463372533,-999.0630989524627,-2992964.0710945227,0.0,0.0,0.0,0.0,0.0,0.0,0.06145944250033608,0.008687446199985516,5.8233870639814995,-72237.77463372533,-999.0630989524627,-2992964.0710945227,-72237.77463372533,-999.0630989524627,-2992964.0710945227,-72237.83609316783,-999.0717863986627,-2992969.8944815863
020403020401,Absecon Creek,[-74.55310847  39.44223898],9436775,122768,020403020403,9436775,,,[9436775],0204030204,02040302,False,6830.6427,22485.250896414895,1710.9312773868537,3298969.4563277084,0.0,0.0,0.0,0.0,0.0,-94113.81999258511,-406.5679596131463,-3011178.269932291,0.0,0.0,0.0,0.0,0.0,0.0,14.219869379999853,2.3430377215998797,1326.059952758013,-94113.81999258511,-406.5679596131463,-3011178.269932291,-94113.81999258511,-406.5679596131463,-3011178.269932291,-94128.03986196511,-408.9109973347461,-3012504.3298850493
020403020402,Patcong Creek,[-74.59795452  39.37708665],9436865,123602,020403020408,9436865,,,[9436865],0204030204,02040302,False,7568.5659,30566.628110158308,2624.7249915407915,7282434.378105708,0.0,0.0,0.0,0.0,0.0,-98628.7918028417,278.46956254079157,290593.19968570897,0.0,0.0,0.0,0.0,0.0,0.0,17.24468312459925,2.8429883904010325,1574.4006074662248,-98628.7918028417,278.46956254079157,290593.19968570897,-98628.7918028417,278.46956254079157,290593.19968570897,-98646.0364859663,275.6265741503906,289018.79907824274
020403020403,Absecon Bay,[-74.44604887  39.41794429],9436627,125390,020403020408,9436627,['020403020401'],[9436775],[],0204030204,02040302,False,4655.7258,165028.5290085759,10302.53340627585,28831159.03425889,0.0,0.0,0.0,0.0,0.0,85555.28960257588,8859.258408275851,24530199.540218893,0.0,0.0,0.0,0.0,0.0,0.0,1.4767078451021973,0.22733798059965693,118.62668145413045,85555.28960257588,8859.258408275851,24530199.540218893,85555.28960257588,8859.258408275851,24530199.540218893,85553.81289473079,8859.031070295252,24530080.91353744
020403020404,Cape May Harbor-Cape May Inlet,[-74.88418906  38.97328343],9437503,120596,020403020500,9437503,,,[9437503 9438907 9438927],0204030204,02040302,False,5707.566,15456.72926156302,2072.8287635743586,8913164.558270693,0.0,0.0,0.0,0.0,0.0,-81971.42235843698,303.4833035743585,3640515.087470693,0.0,0.0,0.0,0.0,0.0,0.0,5.16892046620065,0.7957975705999782,423.29035293292145,-81971.42235843698,303.4833035743585,3640515.087470693,-81971.42235843698,303.4833035743585,3640515.087470693,-81976.59127890319,302.68750600375853,3640091.7971177604
020403020405,Great Channel-Hereford Inlet,[-74.81118396  39.05056353],9438919,123313,020403020500,9438919,,,[9438919 9438933 9438959 9436483],0204030204,02040302,False,5490.9471,23220.462900687096,3983.07363506792,21696460.551241525,0.0,0.0,0.0,0.0,0.0,-70510.0040963129,2280.88003406792,16623923.620261524,0.0,0.0,0.0,0.0,0.0,0.0,4.283686252700118,0.6557414004000606,343.1874817953285,-70510.0040963129,2280.88003406792,16623923.620261524,-70510.0040963129,2280.88003406792,16623923.620261524,-70514.2877825656,2280.22429266752,16623580.43277973
020403020406,Townsend Channel-Townsends Inlet,[-74.74367004  39.13781145],9436931,124744,020403020500,9436931,,,[9436931 9436927 9436939],0204030204,02040302,False,3795.2756,15405.946133331869,2555.4996316676115,12306683.47865101,0.0,0.0,0.0,0.0,0.0,-49379.40835866813,1378.9641956676114,8800607.879371008,0.0,0.0,0.0,0.0,0.0,0.0,1.0661622363000163,0.1695364182000043,78.41547321607504,-49379.40835866813,1378.9641956676114,8800607.879371008,-49379.40835866813,1378.9641956676114,8800607.879371008,-49380.474520904434,1378.7946592494113,8800529.463897793
020403020407,Corson Inlet-Ludlam Bay,[-74.67200125  39.21672311],26814143,124462,020403020500,26814143,,,[26814143 26814119 26814135],0204030204,02040302,False,3707.8063,12167.687177954625,2364.493760637114,8395564.674879732,0.0,0.0,0.0,0.0,0.0,-51124.56636304538,1215.0738076371142,4970293.214939732,0.0,0.0,0.0,0.0,0.0,0.0,1.2905056526996432,0.19527797919997525,102.907046770124,-51124.56636304538,1215.0738076371142,4970293.214939732,-51124.56636304538,1215.0738076371142,4970293.214939732,-51125.85686869807,1214.8785296579144,4970190.307892962
